claim_id	reviewer_id	review_status	reviewed_at	confidence	note
clm-protrepticus-written-at-alexandria	cascade-curator	approved	2026-03-16T20:30:00Z	medium	protrepticus written at alexandria: passage psg-clement-prot-1-2-3 supports the place attribution (biographical or internal evidence). Excerpt: 'The New Song has sprung up, eternal, which has also become new for the new people — the Lord himself, who, being a new light above the sun, has risen upon those'
clm-psalms-of-solomon-judgment	openai-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-pssol-17-32-36 from psalms-of-solomon directly treats proposition 'final-judgment-is-coming'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The Lord Messiah judges the nations and purifies Jerusalem.' [confidence capped at medium: certainty=probable]
clm-publius-active-malta	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-acts-28-7-10 explicitly places publius in malta. Excerpt: 'Paraphrase: Publius, the leading man of the island, receives Paul and his companions on Malta, and healings follow.'
clm-qds-affirms-almsgiving	campaign4	approved	2025-01-01	high	Clement explicitly teaches obligatory almsgiving in QDS 11-14 and 32-34.
clm-qds-affirms-penance	campaign4	approved	2025-01-01	high	The John-and-the-youth pericope in QDS 42 is a deliberate pastoral argument for post-baptismal restoration.
clm-qds-by-clement	campaign4	approved	2026-03-17T04:00:00Z	medium	Universally attributed to Clement; mentioned by Eusebius HE 6.8. [confidence capped at medium: certainty=probable]
clm-qds-written-at-alexandria	campaign4	approved	2026-03-16T20:30:00Z	medium	quis-dives-salvetur written at alexandria: passage psg-clement-qds-11-14 supports the place attribution (biographical or internal evidence). Excerpt: 'The renunciation of wealth is not about physically disposing of money but about stripping the soul of its passions. Wealth is a tool; rightly used it becomes an'
clm-quartodeciman-at-rome	cascade-curator	approved	2026-03-11	high	Eusebius HE 5.24 records the Quartodeciman dispute centered at Rome.
clm-quartodeciman-year	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-eusebius-he-5-24 explicitly attests the year for quartodeciman-controversy. Excerpt: 'Paraphrase: Irenaeus wrote to Victor of Rome urging peace over the Easter controversy; he noted that diverse custom on t'
clm-refutation-affirms-logos	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-hippolytus-ref-9-12-zeph from refutation-of-all-heresies directly treats proposition 'logos-is-pre-existent-son-of-god'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Zephyrinus was an ignorant and illiterate individual, and one unskilled in the definitions of the Church. Callistus, who was cra'
clm-refutation-affirms-penance	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-hippolytus-ref-9-11-12 from refutation-of-all-heresies directly treats proposition 'post-baptismal-sin-forgiven-by-penance'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Callistus alleged that the parable of the tares growing together with the wheat was spoken in reference to the Church: sinners s' [confidence capped at medium: certainty=probable]
clm-refutation-affirms-rule-of-faith	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-hippolytus-ref-9-7 from refutation-of-all-heresies directly treats proposition 'rule-of-faith-received-from-apostles'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Callistus, having been appointed over the cemetery by Zephyrinus, brought many into his following. He was the first to invent th' [confidence capped at medium: certainty=probable]
clm-refutation-affirms-succession	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-hippolytus-ref-9-7 from refutation-of-all-heresies directly treats proposition 'apostolic-succession-transmits-faith'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: Callistus, having been appointed over the cemetery by Zephyrinus, brought many into his following. He was the first to invent th' [confidence capped at medium: certainty=probable]
clm-refutation-by-hippolytus	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-hippolytus-ref-9-7 is drawn from refutation-of-all-heresies itself, directly confirming authorship. Excerpt: 'Paraphrase: Callistus, having been appointed over the cemetery by Zephyrinus, brought many into his following. He was th' [confidence capped at medium: certainty=probable]
clm-refutation-written-rome	cascade-curator	approved	2026-03-16T21:00:00Z	medium	Strong inference from passage psg-hippolytus-ref-9-7 supports written_at (refutation-of-all-heresies → rome). Certainty probable. Excerpt: 'Paraphrase: Callistus, having been appointed over the cemetery by Zephyrinus, brought many into his following. He was the first to invent the device of connivin'
clm-resurrection-at-jerusalem	openai-curator	approved	2026-03-16T20:30:00Z	medium	Strong support: resurrection-of-jesus at jerusalem. Passage psg-john-19-38-42: 'Paraphrase: Joseph of Arimathea and Nicodemus bury Jesus.'
clm-resurrection-by-athenagoras	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-athenagoras-res-1-3 is drawn from on-the-resurrection-of-the-dead itself, directly confirming authorship. Excerpt: 'Paraphrase: Arguments defending the truth of resurrection must precede all inquiry about it; God who created what did no' [confidence capped at medium: certainty=probable]
clm-resurrection-year	openai-curator	approved	2026-03-16T20:30:00Z	medium	Year for resurrection-of-jesus: – CE well-supported by passage psg-john-20-1-18. Certainty probable. Excerpt: 'Paraphrase: Mary Magdalene comes to the tomb and encounters the risen Jesus.'
clm-revelation-addressed-ephesus	cascade-curator	approved	2026-03-16T22:30:00Z	high	QA-upgraded: attested claim with explicit direct evidence → approved/high. addressed_to_place (revelation-of-john → ephesus). Passage psg-rev-1-11: 'Paraphrase: John is told to write in a book and send it to the seven churches in Ephesus, Smyrna, Pergamum, Thyatira, Sardis, Philadelphia, '
clm-revelation-addressed-laodicea	cascade-curator	approved	2026-03-16T22:30:00Z	high	QA-upgraded: attested claim with explicit direct evidence → approved/high. addressed_to_place (revelation-of-john → laodicea). Passage psg-rev-1-11: 'Paraphrase: John is told to write in a book and send it to the seven churches in Ephesus, Smyrna, Pergamum, Thyatira, Sardis, Philadelphia, '
clm-revelation-addressed-pergamum	cascade-curator	approved	2026-03-16T22:30:00Z	high	QA-upgraded: attested claim with explicit direct evidence → approved/high. addressed_to_place (revelation-of-john → pergamum). Passage psg-rev-1-11: 'Paraphrase: John is told to write in a book and send it to the seven churches in Ephesus, Smyrna, Pergamum, Thyatira, Sardis, Philadelphia, '
clm-revelation-addressed-philadelphia	cascade-curator	approved	2026-03-16T22:30:00Z	high	QA-upgraded: attested claim with explicit direct evidence → approved/high. addressed_to_place (revelation-of-john → philadelphia-asia). Passage psg-rev-1-11: 'Paraphrase: John is told to write in a book and send it to the seven churches in Ephesus, Smyrna, Pergamum, Thyatira, Sardis, Philadelphia, '
clm-revelation-addressed-sardis	cascade-curator	approved	2026-03-16T22:30:00Z	high	QA-upgraded: attested claim with explicit direct evidence → approved/high. addressed_to_place (revelation-of-john → sardis). Passage psg-rev-1-11: 'Paraphrase: John is told to write in a book and send it to the seven churches in Ephesus, Smyrna, Pergamum, Thyatira, Sardis, Philadelphia, '
clm-revelation-addressed-smyrna	cascade-curator	approved	2026-03-16T22:30:00Z	high	QA-upgraded: attested claim with explicit direct evidence → approved/high. addressed_to_place (revelation-of-john → smyrna). Passage psg-rev-1-11: 'Paraphrase: John is told to write in a book and send it to the seven churches in Ephesus, Smyrna, Pergamum, Thyatira, Sardis, Philadelphia, '
clm-revelation-addressed-thyatira	cascade-curator	approved	2026-03-16T22:30:00Z	high	QA-upgraded: attested claim with explicit direct evidence → approved/high. addressed_to_place (revelation-of-john → thyatira). Passage psg-rev-1-11: 'Paraphrase: John is told to write in a book and send it to the seven churches in Ephesus, Smyrna, Pergamum, Thyatira, Sardis, Philadelphia, '
clm-revelation-affirms-martyrdom-witness	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Rev 2:13 names Antipas as faithful martyr. [confidence capped at medium: certainty=probable]
clm-revelation-affirms-relics	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-rev-2-8-11 from revelation-of-john directly treats proposition 'martyrs-relics-honored'. The work's affirms is attested from its own text. Excerpt: 'To the angel of the church in Smyrna write...' [confidence capped at medium: certainty=probable]
clm-revelation-by-john	cascade-curator	approved	2026-03-17T10:00:00Z	low	Rev 1:1,4,9: author names himself 'John'; traditional attribution to the Apostle. Justin Martyr (Dial. 81) accepts Johannine authorship. Dionysius of Alexandria rejected it on stylistic grounds (Euseb
clm-revelation-judgment	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Rev 20 teaches final judgment at length. [confidence capped at medium: certainty=probable]
clm-revelation-written-patmos	seed-curator	approved	2026-03-10T00:00:00Z	high	NT-period expansion claim reviewed for schema consistency.
clm-revelation-year-end	cascade-curator	approved	2026-03-16T20:30:00Z	medium	Passage psg-rev-1-11 provides strong support for work_year_end claim (revelation-of-john → ). Excerpt: 'Paraphrase: John is told to write in a book and send it to the seven churches in Ephesus, Smyrna, Pergamum, Thyatira, Sardis, Philadelphia, and Laodicea.'
clm-revelation-year-start	cascade-curator	approved	2026-03-16T20:30:00Z	medium	Passage psg-rev-1-11 provides strong support for work_year_start claim (revelation-of-john → ). Excerpt: 'Paraphrase: John is told to write in a book and send it to the seven churches in Ephesus, Smyrna, Pergamum, Thyatira, Sardis, Philadelphia, and Laodicea.'
clm-roman-church-at-puteoli	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-acts-28-15 explicitly places roman-church at puteoli. Excerpt: 'Paraphrase: Believers come from Rome to meet Paul as far as Appii Forum and Three Taverns.' [confidence capped at medium: certainty=probable]
clm-romans-addressed-rome	seed-curator	approved	2026-03-10T00:00:00Z	high	NT-period expansion claim reviewed for schema consistency.
clm-romans-by-paul	cascade-curator	approved	2026-03-17T06:00:00Z	high	Rom 1:1 explicit self-identification as Paul; universally accepted as authentic.
clm-romans-resurrection	openai-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-rom-10-9 from epistle-to-the-romans directly treats proposition 'jesus-is-proclaimed-as-raised'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The confession of faith centers on God raising Jesus from the dead.'
clm-romans-year-end	cascade-curator	approved	2026-03-16T20:30:00Z	medium	Passage psg-rom-1-7 provides strong support for work_year_end claim (epistle-to-the-romans → ). Excerpt: 'Paraphrase: Paul addresses all God beloved in Rome who are called to be saints.'
clm-romans-year-start	cascade-curator	approved	2026-03-16T20:30:00Z	medium	Passage psg-rom-1-7 provides strong support for work_year_start claim (epistle-to-the-romans → ). Excerpt: 'Paraphrase: Paul addresses all God beloved in Rome who are called to be saints.'
clm-rome-controls-achaia	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at achaia. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-alexandria	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Roman provincial control well-attested throughout 1st–2nd c. [confidence capped at medium: certainty=probable]
clm-rome-controls-antioch	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Roman provincial control well-attested throughout 1st–2nd c. [confidence capped at medium: certainty=probable]
clm-rome-controls-asia	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at asia. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-athens	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Roman provincial control well-attested throughout 1st–2nd c. [confidence capped at medium: certainty=probable]
clm-rome-controls-berea	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at berea. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-bethany	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at bethany-near-jerusalem. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-bethsaida	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at bethsaida. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-bithynia	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at bithynia. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-bostra	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at bostra. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-britannia	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at britannia. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-caesarea	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at caesarea. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-caesarea-cappadocia	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at caesarea-cappadocia. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-capernaum	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at capernaum. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-cappadocia	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at cappadocia. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-carthage	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Roman provincial control well-attested throughout 1st–2nd c. [confidence capped at medium: certainty=probable]
clm-rome-controls-colossae	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at colossae. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-crete	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at crete. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-cyprus	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at cyprus. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-damascus	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at damascus. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-derbe	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at derbe. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-edessa	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at edessa. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-egypt	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at egypt. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-ephesus	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Roman provincial control well-attested throughout 1st–2nd c. [confidence capped at medium: certainty=probable]
clm-rome-controls-galatia	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at galatia. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-galilee	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at galilee. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-gaul	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at gaul. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-hierapolis	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Roman provincial control well-attested throughout 1st–2nd c. [confidence capped at medium: certainty=probable]
clm-rome-controls-jericho	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at jericho. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-jerusalem	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Roman provincial control well-attested throughout 1st–2nd c. [confidence capped at medium: certainty=probable]
clm-rome-controls-joppa	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at joppa. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-laodicea	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at laodicea. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-lydda	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at lydda. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-lyons	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Roman provincial control well-attested throughout 1st–2nd c. [confidence capped at medium: certainty=probable]
clm-rome-controls-lystra	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at lystra. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-malta	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at malta. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-miletus	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at miletus. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-nazareth	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at nazareth. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-neocaesarea	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at neocaesarea. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-nicopolis	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at nicopolis. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-patmos	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at patmos. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-pergamum	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Roman provincial control well-attested throughout 1st–2nd c. [confidence capped at medium: certainty=probable]
clm-rome-controls-philadelphia	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at philadelphia-asia. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-phrygia	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at phrygia. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-pontus	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at pontus. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-rome-city	cascade-curator	approved	2026-03-17T04:00:00Z	medium	QA-enhanced: controls_place (roman-empire → rome). Certainty probable. Primary evidence: passage psg-wikipedia-roman-empire-provinces. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. Roman governors admin' [confidence capped at medium: certainty=probable]
clm-rome-controls-samaria	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at samaria. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-sardinia	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at sardinia. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-sardis	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Roman provincial control well-attested throughout 1st–2nd c. [confidence capped at medium: certainty=probable]
clm-rome-controls-sidon	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at sidon. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-smyrna	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Roman provincial control well-attested throughout 1st–2nd c. [confidence capped at medium: certainty=probable]
clm-rome-controls-thessalonica	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Roman provincial control well-attested throughout 1st–2nd c. [confidence capped at medium: certainty=probable]
clm-rome-controls-thyatira	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at thyatira. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-troas	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at troas. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rome-controls-tyre	cascade-batch-500	approved	2026-03-17T04:00:00Z	medium	Passage psg-wikipedia-roman-empire-provinces explicitly places roman-empire at tyre. Excerpt: 'The Roman Empire controlled provinces throughout the Mediterranean basin, Near East, North Africa, and much of Europe. R' [confidence capped at medium: certainty=probable]
clm-rufinus-active-alexandria	cascade-curator	approved	2026-03-16T16:00:00Z	high	Passage psg-rufinus-he-1-9 directly places rufinus-of-aquileia in alexandria: 'Paraphrase: A philosopher named Meropius of Tyre sailed to India with two boys Frumentius and Aedesius. The ship was sei...'
clm-rufinus-active-jerusalem	cascade-curator	approved	2026-03-17T12:30:00Z	medium	Upgraded reviewed→approved: probable certainty with direct supports evidence. Confidence set to medium.
clm-rufinus-active-rome	cascade-curator	approved	2026-03-17T12:30:00Z	medium	Upgraded reviewed→approved: probable certainty with direct supports evidence. Confidence set to medium.
clm-rufinus-affirms-thomas	cascade-curator	approved	2026-03-17T04:00:00Z	low	Third-party source (passage psg-rufinus-he-1-9) reports rufinus-of-aquileia as affirming 'thomas-preached-in-india'. Excerpt: 'Paraphrase: A philosopher named Meropius of Tyre sailed to India with two boys Frumentius and Aedesius. The ship was seized and all killed except the boys who w' [confidence capped at low: certainty=possible]
clm-rufinus-he-affirms-bartholomew-india	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-rufinus-he-1-9 from rufinus-ecclesiastical-history directly treats proposition 'bartholomew-preached-in-india'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: A philosopher named Meropius of Tyre sailed to India with two boys Frumentius and Aedesius. The ship was seized and all killed e' [confidence capped at medium: certainty=probable]
clm-rufinus-he-affirms-ethiopia-christianized	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-rufinus-he-1-9 from rufinus-ecclesiastical-history directly treats proposition 'christianity-established-in-ethiopia'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: A philosopher named Meropius of Tyre sailed to India with two boys Frumentius and Aedesius. The ship was seized and all killed e'
clm-rufinus-he-affirms-india	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-rufinus-he-1-9 from rufinus-ecclesiastical-history directly addresses the proposition 'gospel-reached-india'. Excerpt: 'Paraphrase: A philosopher named Meropius of Tyre sailed to India with two boys Frumentius and Aedesius. The ship was seized and all killed e...' The work's affirms of this proposition is directly attested. [confidence capped at medium: certainty=probable]
clm-rufinus-he-affirms-universal	cascade-curator	approved	2026-03-17T04:00:00Z	medium	Passage psg-rufinus-he-1-10 from rufinus-ecclesiastical-history directly treats proposition 'christ-dominion-is-universal'. The work's affirms is attested from its own text. Excerpt: 'Paraphrase: The Indian philosopher Metrodorus had earlier traveled to farther India and returned telling of those regions. The gospel had re' [confidence capped at medium: certainty=probable]
clm-rufinus-he-by-rufinus	cascade-curator	approved	2026-03-16T20:00:00Z	high	Passage psg-rufinus-he-1-9 is drawn from rufinus-ecclesiastical-history itself, directly confirming authorship. Excerpt: 'Paraphrase: A philosopher named Meropius of Tyre sailed to India with two boys Frumentius and Aedesius. The ship was sei'
